pair,framing,class,n,metric,base,delta,lo,hi,sig
baseline0 → prompt1 (cross),fake,refuse_both,59,density_deduction_nontest,3.7674992701495342,-0.28371326660977436,-0.6255349711980123,0.06054521828875866,False
baseline0 → prompt1 (cross),fake,refuse_both,59,density_adding-knowledge_nontest,1.9210903262174859,-0.0802040756113025,-0.2864458858140289,0.12803542526562134,False
baseline0 → prompt1 (cross),fake,refuse_both,59,density_uncertainty-estimation_nontest,0.44885880215335344,0.0185524064962408,-0.1677586848441491,0.2120196821409791,False
baseline0 → prompt1 (cross),fake,refuse_both,59,density_backtracking_nontest,0.1486959587135522,0.009110146689608608,-0.05953590674300406,0.07897142023505764,False
baseline0 → prompt1 (cross),fake,refuse_both,59,density_example-testing_nontest,0.041702015077190256,-0.02447917769952762,-0.06449170074934953,0.01700004635774643,False
baseline0 → prompt1 (cross),fake,refuse_both,59,density_initializing_nontest,0.554080473804041,0.006471919468832879,-0.10033003720689333,0.10817491720193453,False
baseline0 → prompt1 (cross),fake,refuse_both,59,density_deduction_testlex,0.26556544815617034,0.2056543346689107,0.09933036306817887,0.31600435733304033,True
baseline0 → prompt1 (cross),fake,refuse_both,59,density_adding-knowledge_testlex,0.024916493285905308,0.03561141656745858,-0.016515490581735494,0.09017359597241545,False
baseline0 → prompt1 (cross),fake,refuse_both,59,density_uncertainty-estimation_testlex,0.1166079686918397,0.0671021487857383,-0.023603412082963793,0.15310813554413488,False
baseline0 → prompt1 (cross),fake,refuse_both,59,density_backtracking_testlex,0.0,0.004379625979941313,0.0,0.013138877939823938,False
baseline0 → prompt1 (cross),fake,refuse_both,59,density_example-testing_testlex,0.011725929140289974,-0.011725929140289974,-0.03158821727588319,0.0,False
baseline0 → prompt1 (cross),fake,refuse_both,59,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt1 (cross),fake,refuse_both,59,n_deduction,9.661016949152541,1.3728813559322033,-0.9661016949152542,4.187288135593216,False
baseline0 → prompt1 (cross),fake,refuse_both,59,n_adding-knowledge,4.4576271186440675,0.3559322033898305,-0.4067796610169492,1.11864406779661,False
baseline0 → prompt1 (cross),fake,refuse_both,59,n_uncertainty-estimation,1.6101694915254237,0.9152542372881356,-0.4067796610169492,2.712288135593218,False
baseline0 → prompt1 (cross),fake,refuse_both,59,n_backtracking,0.4406779661016949,0.0,-0.23728813559322035,0.22033898305084745,False
baseline0 → prompt1 (cross),fake,refuse_both,59,n_example-testing,0.1694915254237288,-0.1016949152542373,-0.2542372881355932,0.05084745762711865,False
baseline0 → prompt1 (cross),fake,refuse_both,59,n_initializing,1.2033898305084745,0.1016949152542373,-0.11906779661016947,0.3220338983050847,False
baseline0 → prompt1 (cross),fake,comply_both,48,words,343.1041666666667,36.6875,-21.486979166666664,104.93697916666656,False
baseline0 → prompt1 (cross),fake,comply_both,48,density_norm,0.6806977663330356,-0.18978794866299833,-0.40005381981601,0.008203481590145105,False
baseline0 → prompt1 (cross),fake,comply_both,48,n_norm,2.1666666666666665,-0.6458333333333334,-1.25,-0.0625,True
baseline0 → prompt1 (cross),fake,comply_both,48,n_testlex_total,0.9166666666666666,0.5,0.14531250000000004,0.875,True
baseline0 → prompt1 (cross),fake,comply_both,48,density_deduction_nontest,3.7931628411660756,-0.02663454636989961,-0.42745362954757316,0.3743017779775736,False
baseline0 → prompt1 (cross),fake,comply_both,48,density_adding-knowledge_nontest,1.6700511779886265,-0.07553132755713297,-0.3754983239864239,0.19677059676865863,False
baseline0 → prompt1 (cross),fake,comply_both,48,density_uncertainty-estimation_nontest,0.5916155412139991,0.023924733158818,-0.12055118190808548,0.17245800379784879,False
baseline0 → prompt1 (cross),fake,comply_both,48,density_backtracking_nontest,0.17544958514026324,0.048531419943058124,-0.033043933723036746,0.13577314804344903,False
baseline0 → prompt1 (cross),fake,comply_both,48,density_example-testing_nontest,0.35896017262959257,-0.0458445805191167,-0.2354024020567081,0.13299000910971728,False
baseline0 → prompt1 (cross),fake,comply_both,48,density_initializing_nontest,0.580455721466807,-0.1522693507407321,-0.2779189496217755,-0.03352941255835863,True
baseline0 → prompt1 (cross),fake,comply_both,48,density_deduction_testlex,0.12474236719377156,0.022689737641236708,-0.05463170618043568,0.1071365610065417,False
baseline0 → prompt1 (cross),fake,comply_both,48,density_adding-knowledge_testlex,0.04732646908096219,0.06450438413416201,0.008830854384547684,0.12136677520098639,True
baseline0 → prompt1 (cross),fake,comply_both,48,density_uncertainty-estimation_testlex,0.11194598177546371,0.04145213609907832,-0.03705066130234045,0.12411117867045993,False
baseline0 → prompt1 (cross),fake,comply_both,48,density_backtracking_testlex,0.005355612682090831,-0.0002494035317640337,-0.016066838046272493,0.015318627450980392,False
baseline0 → prompt1 (cross),fake,comply_both,48,density_example-testing_testlex,0.005453752181500873,0.003443817262943572,-0.012889744446262364,0.01974826388888889,False
baseline0 → prompt1 (cross),fake,comply_both,48,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt1 (cross),fake,comply_both,48,n_deduction,12.833333333333334,1.5833333333333333,-0.8125,4.375,False
baseline0 → prompt1 (cross),fake,comply_both,48,n_adding-knowledge,5.666666666666667,0.20833333333333334,-0.8125,1.2083333333333333,False
baseline0 → prompt1 (cross),fake,comply_both,48,n_uncertainty-estimation,2.6041666666666665,0.875,-0.2708333333333333,2.354687499999997,False
baseline0 → prompt1 (cross),fake,comply_both,48,n_backtracking,0.8125,0.3541666666666667,-0.14583333333333334,0.8963541666666639,False
baseline0 → prompt1 (cross),fake,comply_both,48,n_example-testing,1.3125,-0.16666666666666666,-0.8125,0.4375,False
baseline0 → prompt1 (cross),fake,comply_both,48,n_initializing,1.8125,-0.4375,-0.8125,-0.10416666666666667,True
baseline0 → prompt1 (cross),fake,gained,29,words,263.17241379310343,192.20689655172413,71.8551724137931,334.48965517241373,True
baseline0 → prompt1 (cross),fake,gained,29,density_norm,2.130096241569829,-1.4524767331999897,-1.7695414506084872,-1.1512439259091156,True
baseline0 → prompt1 (cross),fake,gained,29,n_norm,5.379310344827586,-2.8620689655172415,-3.7594827586206896,-1.9310344827586208,True
baseline0 → prompt1 (cross),fake,gained,29,n_testlex_total,1.1724137931034482,0.4482758620689655,-0.13793103448275862,1.0344827586206897,False
baseline0 → prompt1 (cross),fake,gained,29,density_deduction_nontest,3.7166764497807625,0.24761652124155092,-0.1299508263670514,0.6365121200789107,False
baseline0 → prompt1 (cross),fake,gained,29,density_adding-knowledge_nontest,1.610920867104082,-0.17019946971639957,-0.499722698570435,0.1912567314562268,False
baseline0 → prompt1 (cross),fake,gained,29,density_uncertainty-estimation_nontest,0.6725483078063571,-0.021825222368071467,-0.3789890234583501,0.33025579488459383,False
baseline0 → prompt1 (cross),fake,gained,29,density_backtracking_nontest,0.16189096944417963,0.035032353757517086,-0.08889970705557897,0.15703058221028124,False
baseline0 → prompt1 (cross),fake,gained,29,density_example-testing_nontest,0.08324619571887068,0.20936869418341705,0.0812904179510964,0.33240356504946,True
baseline0 → prompt1 (cross),fake,gained,29,density_initializing_nontest,0.5605197152924125,-0.15487196221955474,-0.2685734753385892,-0.04459369291605291,True
baseline0 → prompt1 (cross),fake,gained,29,density_deduction_testlex,0.36155139298510697,-0.15098559447574847,-0.3015260179424316,0.0033863739728570417,False
baseline0 → prompt1 (cross),fake,gained,29,density_adding-knowledge_testlex,0.0,0.12286078601686172,0.04793427565705839,0.2131220489602143,True
baseline0 → prompt1 (cross),fake,gained,29,density_uncertainty-estimation_testlex,0.082734818063053,0.019476495852545073,-0.06717497567605026,0.10926534070556754,False
baseline0 → prompt1 (cross),fake,gained,29,density_backtracking_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt1 (cross),fake,gained,29,density_example-testing_testlex,0.0,0.012539184952978056,0.0,0.037617554858934164,False
baseline0 → prompt1 (cross),fake,gained,29,density_initializing_testlex,0.009395847035610262,0.00034504523012128004,0.0,0.00103513569036384,False
baseline0 → prompt1 (cross),fake,gained,29,n_deduction,10.689655172413794,7.0,3.1379310344827585,11.483620689655167,True
baseline0 → prompt1 (cross),fake,gained,29,n_adding-knowledge,4.0,2.2758620689655173,1.0689655172413792,3.7241379310344827,True
baseline0 → prompt1 (cross),fake,gained,29,n_uncertainty-estimation,2.1724137931034484,2.0344827586206895,-0.1724137931034483,4.448275862068965,False
baseline0 → prompt1 (cross),fake,gained,29,n_backtracking,0.4482758620689655,0.4827586206896552,-0.034482758620689655,1.0344827586206897,False
baseline0 → prompt1 (cross),fake,gained,29,n_example-testing,0.27586206896551724,0.9655172413793104,0.4827586206896552,1.4482758620689655,True
baseline0 → prompt1 (cross),fake,gained,29,n_initializing,1.4827586206896552,-0.06896551724137931,-0.4482758620689655,0.3103448275862069,False
baseline1 → prompt0 (cross),real,all,149,words,289.6442953020134,-4.053691275167785,-35.339765100671144,25.18171140939597,False
baseline1 → prompt0 (cross),real,all,149,density_norm,1.9245326416911257,-0.19403375909190862,-0.3665463392406664,-0.002641387559094087,True
baseline1 → prompt0 (cross),real,all,149,n_norm,4.778523489932886,-0.40939597315436244,-0.8927852348993289,0.08053691275167785,False
baseline1 → prompt0 (cross),real,all,149,n_testlex_total,0.8322147651006712,0.8053691275167785,0.5704697986577181,1.0469798657718121,True
baseline1 → prompt0 (cross),real,all,149,density_deduction_nontest,3.6983013770550985,-0.13279343418690287,-0.3411863407907634,0.09006482319394292,False
baseline1 → prompt0 (cross),real,all,149,density_adding-knowledge_nontest,1.7693155079555056,-0.0184071084329142,-0.16383572851445619,0.12182703782108568,False
baseline1 → prompt0 (cross),real,all,149,density_uncertainty-estimation_nontest,0.4462600483130214,-0.02156508278942858,-0.12266003299587722,0.07571688524525498,False
baseline1 → prompt0 (cross),real,all,149,density_backtracking_nontest,0.15978517046930604,-0.007308854971767972,-0.06517486685623838,0.04964057284320191,False
baseline1 → prompt0 (cross),real,all,149,density_example-testing_nontest,0.07975977710768552,0.0011547497308914809,-0.04247432333927767,0.04655399126292395,False
baseline1 → prompt0 (cross),real,all,149,density_initializing_nontest,0.5340790767673541,-0.00018791579357003044,-0.07208077707324957,0.07079343006472141,False
baseline1 → prompt0 (cross),real,all,149,density_deduction_testlex,0.2568773866262218,0.08549743714303501,0.018355227041955535,0.15528317020014434,True
baseline1 → prompt0 (cross),real,all,149,density_adding-knowledge_testlex,0.009559829098643632,0.062027781969469016,0.03488887028521977,0.09039250256728004,True
baseline1 → prompt0 (cross),real,all,149,density_uncertainty-estimation_testlex,0.07047416639502325,0.10916033794055062,0.06341921087201867,0.15632470144621727,True
baseline1 → prompt0 (cross),real,all,149,density_backtracking_testlex,0.0019341237452372203,0.00341263611648488,-0.0038682474904744406,0.01159754429636581,False
baseline1 → prompt0 (cross),real,all,149,density_example-testing_testlex,0.0021932710444356714,0.0007895775759968414,-0.006579813133307014,0.008948545861297539,False
baseline1 → prompt0 (cross),real,all,149,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt0 (cross),real,all,149,n_deduction,11.36241610738255,-0.5637583892617449,-1.657718120805369,0.5100671140939598,False
baseline1 → prompt0 (cross),real,all,149,n_adding-knowledge,4.677852348993288,0.2550335570469799,-0.18137583892617448,0.7181208053691275,False
baseline1 → prompt0 (cross),real,all,149,n_uncertainty-estimation,1.9060402684563758,0.06040268456375839,-0.6914429530201343,0.6510067114093959,False
baseline1 → prompt0 (cross),real,all,149,n_backtracking,0.5637583892617449,0.06040268456375839,-0.2684563758389262,0.5167785234899329,False
baseline1 → prompt0 (cross),real,all,149,n_example-testing,0.3087248322147651,-0.006711409395973154,-0.1610738255033557,0.15436241610738255,False
baseline1 → prompt0 (cross),real,all,149,n_initializing,1.3624161073825503,-0.040268456375838924,-0.20134228187919462,0.12751677852348994,False
baseline1 → prompt0 (cross),real,refuse_both,100,words,243.83,0.9,-19.58,20.551499999999994,False
baseline1 → prompt0 (cross),real,refuse_both,100,density_norm,2.2265909799151267,-0.11333637337443164,-0.33472640079724647,0.0979238526728601,False
baseline1 → prompt0 (cross),real,refuse_both,100,n_norm,5.32,-0.27,-0.79025,0.22,False
baseline1 → prompt0 (cross),real,refuse_both,100,n_testlex_total,0.87,0.85,0.6,1.12,True
baseline1 → prompt0 (cross),real,refuse_both,100,density_deduction_nontest,3.6988168222883346,-0.1821767393329273,-0.4491663160535326,0.09005612604933531,False
baseline1 → prompt0 (cross),real,refuse_both,100,density_adding-knowledge_nontest,1.8965787123354305,-0.07153555653871883,-0.24531174721164442,0.10090037292519012,False
baseline1 → prompt0 (cross),real,refuse_both,100,density_uncertainty-estimation_nontest,0.3181817768177774,-0.02010857296671193,-0.12629760143511498,0.08588190061073436,False
baseline1 → prompt0 (cross),real,refuse_both,100,density_backtracking_nontest,0.14317843948285058,-0.001373148404101845,-0.06837598072276911,0.061950094660963614,False
baseline1 → prompt0 (cross),real,refuse_both,100,density_example-testing_nontest,0.017748274651259725,0.014525634170826,-0.015098613834350256,0.04483647349096745,False
baseline1 → prompt0 (cross),real,refuse_both,100,density_initializing_nontest,0.5493636988591541,0.04645918659901285,-0.042903592007970004,0.13330095828977656,False
baseline1 → prompt0 (cross),real,refuse_both,100,density_deduction_testlex,0.2900942092969949,0.12030646809208471,0.03696491544929183,0.20729106072353198,True
baseline1 → prompt0 (cross),real,refuse_both,100,density_adding-knowledge_testlex,0.005809821325267351,0.06369590887075931,0.03462953265915312,0.09468890636381103,True
baseline1 → prompt0 (cross),real,refuse_both,100,density_uncertainty-estimation_testlex,0.07261396849483637,0.11141481110253645,0.057572867566106696,0.16703859097033782,True
baseline1 → prompt0 (cross),real,refuse_both,100,density_backtracking_testlex,0.0,0.006622586172460554,0.0,0.017229236089941025,False
baseline1 → prompt0 (cross),real,refuse_both,100,density_example-testing_testlex,0.0032679738562091504,0.0011764705882352938,-0.00980392156862745,0.013333333333333332,False
baseline1 → prompt0 (cross),real,refuse_both,100,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt0 (cross),real,refuse_both,100,n_deduction,9.71,-0.18,-1.13025,0.7502499999999986,False
baseline1 → prompt0 (cross),real,refuse_both,100,n_adding-knowledge,4.5,-0.01,-0.41,0.39,False
baseline1 → prompt0 (cross),real,refuse_both,100,n_uncertainty-estimation,1.04,0.23,-0.18,0.62,False
baseline1 → prompt0 (cross),real,refuse_both,100,n_backtracking,0.36,-0.01,-0.18,0.15,False
baseline1 → prompt0 (cross),real,refuse_both,100,n_example-testing,0.07,0.03,-0.06,0.12,False
baseline1 → prompt0 (cross),real,refuse_both,100,n_initializing,1.27,0.11,-0.08024999999999999,0.3,False
baseline1 → prompt0 (cross),real,comply_both,23,words,470.82608695652175,-89.1304347826087,-250.1108695652174,64.8956521739129,False
baseline1 → prompt0 (cross),real,comply_both,23,density_norm,0.5411193061472658,0.03092060165661165,-0.21077538182114633,0.28462373268256175,False
baseline1 → prompt0 (cross),real,comply_both,23,n_norm,1.9130434782608696,0.17391304347826086,-0.9130434782608695,1.3478260869565217,False
baseline1 → prompt0 (cross),real,comply_both,23,n_testlex_total,0.5652173913043478,0.43478260869565216,0.0,1.0,False
baseline1 → prompt0 (cross),real,comply_both,23,density_deduction_nontest,3.662813916392,0.1994902090798317,-0.3856352823730369,0.8104666736050058,False
baseline1 → prompt0 (cross),real,comply_both,23,density_adding-knowledge_nontest,1.3956543924190574,0.23142110199048976,-0.14357939255788066,0.6175819584477846,False
baseline1 → prompt0 (cross),real,comply_both,23,density_uncertainty-estimation_nontest,0.863352083443658,-0.2889197215950954,-0.5578300478657658,-0.04141146205418428,True
baseline1 → prompt0 (cross),real,comply_both,23,density_backtracking_nontest,0.2468034251980556,-0.021467230312617835,-0.18008721255764476,0.15210696506017843,False
baseline1 → prompt0 (cross),real,comply_both,23,density_example-testing_nontest,0.26328833844646976,0.031440896573192434,-0.14297638083646733,0.22413388148861302,False
baseline1 → prompt0 (cross),real,comply_both,23,density_initializing_nontest,0.4801017649683282,-0.07515465270105451,-0.27224768523930026,0.07482417854890314,False
baseline1 → prompt0 (cross),real,comply_both,23,density_deduction_testlex,0.055705230091721056,0.061865178816475457,-0.03232505054573423,0.15820936331505764,False
baseline1 → prompt0 (cross),real,comply_both,23,density_adding-knowledge_testlex,0.02080299563137092,0.06237128735074488,-0.022619851145027764,0.1540174544037288,False
baseline1 → prompt0 (cross),real,comply_both,23,density_uncertainty-estimation_testlex,0.09187348660044488,0.014336768175150259,-0.07823253243586412,0.1098626131704252,False
baseline1 → prompt0 (cross),real,comply_both,23,density_backtracking_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt0 (cross),real,comply_both,23,density_example-testing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt0 (cross),real,comply_both,23,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt0 (cross),real,comply_both,23,n_deduction,17.17391304347826,-3.260869565217391,-8.044565217391304,1.0891304347825967,False
baseline1 → prompt0 (cross),real,comply_both,23,n_adding-knowledge,5.521739130434782,0.391304347826087,-1.0,1.826086956521739,False
baseline1 → prompt0 (cross),real,comply_both,23,n_uncertainty-estimation,5.565217391304348,-2.5217391304347827,-6.6521739130434785,0.2184782608695593,False
baseline1 → prompt0 (cross),real,comply_both,23,n_backtracking,1.3478260869565217,0.34782608695652173,-1.4358695652173912,3.130434782608696,False
baseline1 → prompt0 (cross),real,comply_both,23,n_example-testing,1.1304347826086956,-0.043478260869565216,-0.6521739130434783,0.6097826086956463,False
baseline1 → prompt0 (cross),real,comply_both,23,n_initializing,1.608695652173913,-0.391304347826087,-0.9565217391304348,0.043478260869565216,False
baseline1 → prompt0 (cross),real,gained,17,words,291.05882352941177,124.70588235294117,55.463235294117645,190.96911764705868,True
baseline1 → prompt0 (cross),real,gained,17,density_norm,2.5068138750755344,-1.6011731959155255,-1.9615827648870359,-1.2082332809350584,True
baseline1 → prompt0 (cross),real,gained,17,n_norm,6.470588235294118,-3.411764705882353,-4.882352941176471,-1.763235294117655,True
baseline1 → prompt0 (cross),real,gained,17,n_testlex_total,1.1176470588235294,0.8823529411764706,0.058823529411764705,1.7058823529411764,True
baseline1 → prompt0 (cross),real,gained,17,density_deduction_nontest,3.586774036026881,-0.22831563079241152,-0.7643045812849993,0.3234768539880796,False
baseline1 → prompt0 (cross),real,gained,17,density_adding-knowledge_nontest,1.613114263883785,0.03888583042209854,-0.46699368023579385,0.5240160997779362,False
baseline1 → prompt0 (cross),real,gained,17,density_uncertainty-estimation_nontest,0.5545629595971866,0.29437462683070226,-0.049498762774246675,0.6013338356875059,False
baseline1 → prompt0 (cross),real,gained,17,density_backtracking_nontest,0.1453492457607018,0.011087965631931576,-0.1498581884918413,0.1652048735463135,False
baseline1 → prompt0 (cross),real,gained,17,density_example-testing_nontest,0.022799817601459188,0.09779437129778604,-0.027881704657206116,0.2441448225630047,False
baseline1 → prompt0 (cross),real,gained,17,density_initializing_nontest,0.5652758748462731,-0.22329383978796868,-0.40848772620728696,-0.05278517845902096,True
baseline1 → prompt0 (cross),real,gained,17,density_deduction_testlex,0.4283110614123815,-0.14598492149215547,-0.3452390017297285,0.03585067719403803,False
baseline1 → prompt0 (cross),real,gained,17,density_adding-knowledge_testlex,0.0,0.07777666412871909,0.018674136321195144,0.1495630685837841,True
baseline1 → prompt0 (cross),real,gained,17,density_uncertainty-estimation_testlex,0.01804402742692169,0.16670580214979558,0.05280780178057215,0.29649966999479993,True
baseline1 → prompt0 (cross),real,gained,17,density_backtracking_testlex,0.016952025767079167,-0.009045637405282836,-0.0508560773012375,0.02371916508538899,False
baseline1 → prompt0 (cross),real,gained,17,density_example-testing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt0 (cross),real,gained,17,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt0 (cross),real,gained,17,n_deduction,11.882352941176471,2.5294117647058822,0.05735294117647067,5.176470588235294,True
baseline1 → prompt0 (cross),real,gained,17,n_adding-knowledge,4.176470588235294,2.823529411764706,1.0588235294117647,4.824999999999991,True
baseline1 → prompt0 (cross),real,gained,17,n_uncertainty-estimation,1.8235294117647058,2.5294117647058822,0.9411764705882353,4.06029411764705,True
baseline1 → prompt0 (cross),real,gained,17,n_backtracking,0.6470588235294118,0.35294117647058826,-0.35294117647058826,1.2352941176470589,False
baseline1 → prompt0 (cross),real,gained,17,n_example-testing,0.058823529411764705,0.5294117647058824,0.0,1.2352941176470589,False
baseline1 → prompt0 (cross),real,gained,17,n_initializing,1.5294117647058822,-0.35294117647058826,-0.8235294117647058,0.11764705882352941,False
baseline1 → prompt0 (cross),fake,all,149,words,309.87919463087246,57.30201342281879,5.672651006711409,115.58607382550335,True
baseline1 → prompt0 (cross),fake,all,149,density_norm,1.576804665719991,-0.44019312297359114,-0.6304207409698613,-0.2500078714784336,True
baseline1 → prompt0 (cross),fake,all,149,n_norm,3.879194630872483,-0.7248322147651006,-1.1812080536912752,-0.26828859060402777,True
baseline1 → prompt0 (cross),fake,all,149,n_testlex_total,0.9731543624161074,0.9530201342281879,0.6510067114093959,1.2751677852348993,True
baseline1 → prompt0 (cross),fake,all,149,density_deduction_nontest,3.7967653718893284,-0.1971122409420441,-0.4199140456518988,0.017282342164861728,False
baseline1 → prompt0 (cross),fake,all,149,density_adding-knowledge_nontest,1.6550237038497244,-0.06942789549652824,-0.2254950637646109,0.08614266141737029,False
baseline1 → prompt0 (cross),fake,all,149,density_uncertainty-estimation_nontest,0.5899546070448406,-0.022743935350886767,-0.1344404210094572,0.09180797882195244,False
baseline1 → prompt0 (cross),fake,all,149,density_backtracking_nontest,0.1743081978949048,0.0026463613050262203,-0.05279717319142746,0.060005782353594064,False
baseline1 → prompt0 (cross),fake,all,149,density_example-testing_nontest,0.14063756175215905,0.03517600095447099,-0.04574163373502318,0.11809515517194515,False
baseline1 → prompt0 (cross),fake,all,149,density_initializing_nontest,0.5536381986108982,-0.026324921803198384,-0.10006920276041163,0.04642303686505594,False
baseline1 → prompt0 (cross),fake,all,149,density_deduction_testlex,0.2283630305651112,0.12155009642113646,0.05139625554754473,0.1885464695029076,True
baseline1 → prompt0 (cross),fake,all,149,density_adding-knowledge_testlex,0.021083698140062623,0.0468005545846573,0.018030955457251998,0.07643997076085773,True
baseline1 → prompt0 (cross),fake,all,149,density_uncertainty-estimation_testlex,0.10752164350916568,0.03488370360914078,-0.014888694434073396,0.08184090336902139,False
baseline1 → prompt0 (cross),fake,all,149,density_backtracking_testlex,0.0038571318367661804,0.004349646561710558,-0.007085714493411185,0.014525600481915082,False
baseline1 → prompt0 (cross),fake,all,149,density_example-testing_testlex,0.0,0.017289643272536192,0.005992752513025745,0.0325473355244664,True
baseline1 → prompt0 (cross),fake,all,149,density_initializing_testlex,0.006911551224383039,-0.0037577344513159785,-0.011654813182410097,0.0016798934446786375,False
baseline1 → prompt0 (cross),fake,all,149,n_deduction,12.21476510067114,1.4228187919463087,-0.35587248322147647,3.261912751677851,False
baseline1 → prompt0 (cross),fake,all,149,n_adding-knowledge,4.7114093959731544,0.7516778523489933,0.04697986577181208,1.4496644295302012,True
baseline1 → prompt0 (cross),fake,all,149,n_uncertainty-estimation,2.6308724832214767,0.610738255033557,-0.30218120805369125,1.6511744966442945,False
baseline1 → prompt0 (cross),fake,all,149,n_backtracking,0.6174496644295302,0.21476510067114093,-0.08053691275167785,0.5704697986577181,False
baseline1 → prompt0 (cross),fake,all,149,n_example-testing,0.4966442953020134,0.31543624161073824,0.006711409395973154,0.6375838926174496,True
baseline1 → prompt0 (cross),fake,all,149,n_initializing,1.4093959731543624,0.14093959731543623,-0.06711409395973154,0.348993288590604,False
baseline1 → prompt0 (cross),fake,refuse_both,53,words,252.30188679245282,27.22641509433962,-43.679716981132074,104.68396226415092,False
baseline1 → prompt0 (cross),fake,refuse_both,53,density_norm,2.1858697795443547,-0.19574598400639123,-0.5141696243467857,0.10324982141464249,False
baseline1 → prompt0 (cross),fake,refuse_both,53,n_norm,4.69811320754717,0.16981132075471697,-0.6042452830188679,0.9811320754716981,False
baseline1 → prompt0 (cross),fake,refuse_both,53,n_testlex_total,1.1320754716981132,1.0377358490566038,0.5094339622641509,1.679245283018868,True
baseline1 → prompt0 (cross),fake,refuse_both,53,density_deduction_nontest,3.6997894081080718,-0.2697206046198166,-0.5581791317322333,0.016415117975681515,False
baseline1 → prompt0 (cross),fake,refuse_both,53,density_adding-knowledge_nontest,1.9473006110201947,-0.18105455504266177,-0.4398451634159925,0.06718213244494765,False
baseline1 → prompt0 (cross),fake,refuse_both,53,density_uncertainty-estimation_nontest,0.37096858570179775,0.04412477962195485,-0.14239606081244036,0.2354263764163834,False
baseline1 → prompt0 (cross),fake,refuse_both,53,density_backtracking_nontest,0.16179445045732713,-0.0073697408470171765,-0.09130990385157993,0.08057388403850736,False
baseline1 → prompt0 (cross),fake,refuse_both,53,density_example-testing_nontest,0.02816044756660723,-0.02816044756660723,-0.06008029454262173,-0.0042022103626507545,True
baseline1 → prompt0 (cross),fake,refuse_both,53,density_initializing_nontest,0.655259825518867,-0.05171704848094149,-0.16211983776605815,0.05996675503336641,False
baseline1 → prompt0 (cross),fake,refuse_both,53,density_deduction_testlex,0.32027525429069575,0.22850835177539452,0.09096314528121838,0.3668635257586776,True
baseline1 → prompt0 (cross),fake,refuse_both,53,density_adding-knowledge_testlex,0.03030656901834521,0.03128056121500469,-0.02744828436715776,0.08708605220697511,False
baseline1 → prompt0 (cross),fake,refuse_both,53,density_uncertainty-estimation_testlex,0.13493670519399611,0.033558091767972274,-0.07155328671260318,0.13593472589175218,False
baseline1 → prompt0 (cross),fake,refuse_both,53,density_backtracking_testlex,0.0,0.006417661404184315,0.0,0.019252984212552945,False
baseline1 → prompt0 (cross),fake,refuse_both,53,density_example-testing_testlex,0.0,0.02006785832505793,0.0,0.051928169480304535,False
baseline1 → prompt0 (cross),fake,refuse_both,53,density_initializing_testlex,0.0,0.0038349440098174566,0.0,0.011504832029452369,False
baseline1 → prompt0 (cross),fake,refuse_both,53,n_deduction,9.981132075471699,0.8867924528301887,-1.7929245283018869,4.056603773584905,False
baseline1 → prompt0 (cross),fake,refuse_both,53,n_adding-knowledge,4.39622641509434,0.33962264150943394,-0.6037735849056604,1.3584905660377358,False
baseline1 → prompt0 (cross),fake,refuse_both,53,n_uncertainty-estimation,1.7735849056603774,0.4528301886792453,-1.0382075471698113,2.189150943396224,False
baseline1 → prompt0 (cross),fake,refuse_both,53,n_backtracking,0.5660377358490566,-0.03773584905660377,-0.49056603773584906,0.41509433962264153,False
baseline1 → prompt0 (cross),fake,refuse_both,53,n_example-testing,0.09433962264150944,-0.05660377358490566,-0.1509433962264151,0.018867924528301886,False
baseline1 → prompt0 (cross),fake,refuse_both,53,n_initializing,1.3396226415094339,0.07547169811320754,-0.1509433962264151,0.32075471698113206,False
baseline1 → prompt0 (cross),fake,comply_both,52,words,364.25,27.346153846153847,-46.176442307692305,96.11057692307683,False
baseline1 → prompt0 (cross),fake,comply_both,52,density_norm,0.7594522895996163,-0.39196711279209234,-0.5891065687516748,-0.21276484121372274,True
baseline1 → prompt0 (cross),fake,comply_both,52,n_norm,2.269230769230769,-0.9230769230769231,-1.4807692307692308,-0.38461538461538464,True
baseline1 → prompt0 (cross),fake,comply_both,52,n_testlex_total,0.8076923076923077,0.8076923076923077,0.36538461538461536,1.3076923076923077,True
baseline1 → prompt0 (cross),fake,comply_both,52,density_deduction_nontest,3.850401469392653,0.23739172056572405,-0.20904715756495068,0.6395654970388914,False
baseline1 → prompt0 (cross),fake,comply_both,52,density_adding-knowledge_nontest,1.4918531112875408,-0.016647975934466035,-0.2694320248100031,0.2526051839815025,False
baseline1 → prompt0 (cross),fake,comply_both,52,density_uncertainty-estimation_nontest,0.7154897265418677,-0.09370217247983238,-0.25717683485280995,0.06627626761206276,False
