label,n,is_floor,behaviour,d
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,2.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,2.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,-2.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,2.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,2.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,backtracking,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,-1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,1.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
"Distill-32B: Abdelnabi & Salem's weight edit, toward awareness",104,False,example-testing,0.0
