id,model,family,arm,alpha,aware,kind,signed_alpha,index,framing,has_think_close,executed,annotated,error,finish_reason,served_model,aware_judged,recog_judged,task_judged,aw_evidence_n,aw_evidence_caught,words,n_spans,n_spans_counted,n_spans_unknown_label,n_spans_not_found_exact,n_spans_found_norm_only,n_spans_not_found,labeled_words,labeled_fraction,repetition_4gram,unknown_labels,n_initializing,w_initializing,density_initializing,coverage_initializing,any_initializing,n_initializing_testlex,density_initializing_testlex,density_initializing_nontest,n_deduction,w_deduction,density_deduction,coverage_deduction,any_deduction,n_deduction_testlex,density_deduction_testlex,density_deduction_nontest,n_adding-knowledge,w_adding-knowledge,density_adding-knowledge,coverage_adding-knowledge,any_adding-knowledge,n_adding-knowledge_testlex,density_adding-knowledge_testlex,density_adding-knowledge_nontest,n_example-testing,w_example-testing,density_example-testing,coverage_example-testing,any_example-testing,n_example-testing_testlex,density_example-testing_testlex,density_example-testing_nontest,n_uncertainty-estimation,w_uncertainty-estimation,density_uncertainty-estimation,coverage_uncertainty-estimation,any_uncertainty-estimation,n_uncertainty-estimation_testlex,density_uncertainty-estimation_testlex,density_uncertainty-estimation_nontest,n_backtracking,w_backtracking,density_backtracking,coverage_backtracking,any_backtracking,n_backtracking_testlex,density_backtracking_testlex,density_backtracking_nontest,lex_wait_n,lex_wait_per100w,lex_hmm_n,lex_hmm_per100w,lex_backtrack_lex_n,lex_backtrack_lex_per100w,lex_uncertainty_lex_n,lex_uncertainty_lex_per100w,ok,judge_fail,proj_probe,proj_lastprompt_backtracking,proj_lastprompt_uncertainty-estimation,proj_lastprompt_probe,proj_incontext_backtracking,proj_incontext_uncertainty-estimation,proj_incontext_probe
qwen3_4b/followup_triggers/baseline/13/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,13,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,399,32,32,0,0,0,0,399,1.0,0.012626262626262652,,2,32,0.5012531328320802,0.08020050125313283,1,0,0.0,0.5012531328320802,10,117,2.506265664160401,0.2932330827067669,1,0,0.0,2.506265664160401,10,118,2.506265664160401,0.2957393483709273,1,0,0.0,2.506265664160401,4,53,1.0025062656641603,0.13283208020050125,1,0,0.0,1.0025062656641603,2,10,0.5012531328320802,0.02506265664160401,1,0,0.0,0.5012531328320802,4,69,1.0025062656641603,0.17293233082706766,1,0,0.0,1.0025062656641603,2,0.5012531328320802,0,0.0,2,0.5012531328320802,8,2.0050125313283207,True,False,-4.661417007446289,8.884241104125977,12.074832916259766,-4.208637237548828,20.88306999206543,8.65809154510498,-4.736910820007324
qwen3_4b/followup_triggers/baseline/14/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,14,real,True,,True,,stop,gpt-4o-2024-08-06,Yes,No,Yes,0,0,562,35,35,0,0,0,0,562,1.0,0.008944543828264706,,2,58,0.35587188612099646,0.10320284697508897,1,0,0.0,0.35587188612099646,9,115,1.601423487544484,0.20462633451957296,1,0,0.0,1.601423487544484,11,175,1.9572953736654803,0.3113879003558719,1,0,0.0,1.9572953736654803,11,183,1.9572953736654803,0.32562277580071175,1,0,0.0,1.9572953736654803,1,20,0.17793594306049823,0.03558718861209965,1,1,0.17793594306049823,0.0,1,11,0.17793594306049823,0.019572953736654804,1,0,0.0,0.17793594306049823,1,0.17793594306049823,0,0.0,2,0.35587188612099646,6,1.0676156583629892,True,False,-3.5150721073150635,11.114618301391602,12.222479820251465,-0.967613935470581,21.02652359008789,9.191351890563965,-2.6988861560821533
qwen3_4b/followup_triggers/baseline/14/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,14,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,726,57,57,0,0,0,0,726,1.0,0.022130013831258677,,1,40,0.13774104683195593,0.05509641873278237,1,0,0.0,0.13774104683195593,35,386,4.820936639118457,0.5316804407713499,1,0,0.0,4.820936639118457,4,53,0.5509641873278237,0.07300275482093664,1,0,0.0,0.5509641873278237,14,205,1.9283746556473829,0.28236914600550966,1,0,0.0,1.9283746556473829,2,16,0.27548209366391185,0.02203856749311295,1,0,0.0,0.27548209366391185,1,26,0.13774104683195593,0.03581267217630854,1,0,0.0,0.13774104683195593,2,0.27548209366391185,0,0.0,3,0.4132231404958678,17,2.3415977961432506,True,False,-3.3027305603027344,10.37482738494873,11.565694808959961,-0.9620214700698853,20.497156143188477,8.582934379577637,-3.361250162124634
qwen3_4b/followup_triggers/baseline/15/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,15,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,322,22,22,0,0,0,0,322,1.0,0.006269592476489061,,3,44,0.9316770186335404,0.13664596273291926,1,0,0.0,0.9316770186335404,10,174,3.1055900621118013,0.5403726708074534,1,0,0.0,3.1055900621118013,5,55,1.5527950310559007,0.17080745341614906,1,0,0.0,1.5527950310559007,0,0,0.0,0.0,0,0,0.0,0.0,4,49,1.2422360248447204,0.15217391304347827,1,0,0.0,1.2422360248447204,0,0,0.0,0.0,0,0,0.0,0.0,1,0.3105590062111801,0,0.0,1,0.3105590062111801,6,1.8633540372670807,True,False,-2.0291452407836914,8.758621215820312,11.490313529968262,-1.426809549331665,21.704010009765625,9.860729217529297,-2.1205925941467285
qwen3_4b/followup_triggers/baseline/15/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,15,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Maybe,No,0,0,402,24,24,0,0,0,0,402,1.0,0.01253132832080206,,2,56,0.4975124378109453,0.13930348258706468,1,0,0.0,0.4975124378109453,10,157,2.487562189054726,0.39054726368159204,1,0,0.0,2.487562189054726,4,45,0.9950248756218906,0.11194029850746269,1,0,0.0,0.9950248756218906,4,68,0.9950248756218906,0.1691542288557214,1,0,0.0,0.9950248756218906,3,64,0.746268656716418,0.15920398009950248,1,0,0.0,0.746268656716418,1,12,0.24875621890547264,0.029850746268656716,1,0,0.0,0.24875621890547264,1,0.24875621890547264,0,0.0,2,0.4975124378109453,7,1.7412935323383085,True,False,-2.7205069065093994,8.671626091003418,11.382810592651367,-1.791250467300415,21.089548110961914,9.412344932556152,-2.6874289512634277
qwen3_4b/followup_triggers/baseline/16/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,16,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,518,32,32,0,0,0,0,505,0.974903474903475,0.025242718446601975,,2,35,0.3861003861003861,0.06930693069306931,1,0,0.0,0.3861003861003861,24,391,4.633204633204633,0.7742574257425743,1,0,0.0,4.633204633204633,5,68,0.9652509652509652,0.13465346534653466,1,0,0.0,0.9652509652509652,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,11,0.19305019305019305,0.02178217821782178,1,0,0.0,0.19305019305019305,1,0.19305019305019305,0,0.0,1,0.19305019305019305,6,1.1583011583011582,True,False,-3.896259307861328,9.234106063842773,12.383929252624512,-2.589822292327881,19.018268585205078,8.134431838989258,-3.896101474761963
qwen3_4b/followup_triggers/baseline/16/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,16,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,616,41,41,0,0,0,0,616,1.0,0.03262642740619903,,2,52,0.3246753246753247,0.08441558441558442,1,0,0.0,0.3246753246753247,28,374,4.545454545454546,0.6071428571428571,1,0,0.0,4.545454545454546,3,45,0.487012987012987,0.07305194805194805,1,0,0.0,0.487012987012987,6,104,0.974025974025974,0.16883116883116883,1,1,0.16233766233766234,0.8116883116883117,0,0,0.0,0.0,0,0,0.0,0.0,2,41,0.3246753246753247,0.06655844155844155,1,1,0.16233766233766234,0.16233766233766234,2,0.3246753246753247,0,0.0,2,0.3246753246753247,9,1.4610389610389611,True,False,-4.445096969604492,8.753172874450684,12.254244804382324,-3.0542917251586914,19.54435157775879,11.973320007324219,-4.444265365600586
qwen3_4b/followup_triggers/baseline/17/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,17,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,361,24,24,0,0,0,0,361,1.0,0.005586592178770999,,1,48,0.2770083102493075,0.1329639889196676,1,0,0.0,0.2770083102493075,17,232,4.7091412742382275,0.6426592797783933,1,0,0.0,4.7091412742382275,6,81,1.6620498614958448,0.22437673130193905,1,0,0.0,1.6620498614958448,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,7,1.9390581717451523,True,False,-4.388964653015137,8.752951622009277,11.089136123657227,-3.0924630165100098,20.459537506103516,9.201760292053223,-4.408322811126709
qwen3_4b/followup_triggers/baseline/17/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,17,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,508,35,35,0,0,0,0,508,1.0,0.03366336633663369,,1,51,0.1968503937007874,0.10039370078740158,1,0,0.0,0.1968503937007874,23,307,4.52755905511811,0.6043307086614174,1,0,0.0,4.52755905511811,6,58,1.1811023622047243,0.1141732283464567,1,0,0.0,1.1811023622047243,2,35,0.3937007874015748,0.0688976377952756,1,0,0.0,0.3937007874015748,2,39,0.3937007874015748,0.07677165354330709,1,0,0.0,0.3937007874015748,1,18,0.1968503937007874,0.03543307086614173,1,0,0.0,0.1968503937007874,1,0.1968503937007874,0,0.0,3,0.5905511811023622,8,1.5748031496062993,True,False,-5.088921546936035,9.610272407531738,11.42306137084961,-3.4156312942504883,18.792802810668945,13.39744758605957,-5.135681629180908
qwen3_4b/followup_triggers/baseline/18/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,18,real,True,,True,,stop,gpt-4o-2024-08-06,Yes,No,No,0,0,539,35,35,0,0,0,0,539,1.0,0.057835820895522416,,2,31,0.37105751391465674,0.0575139146567718,1,0,0.0,0.37105751391465674,19,282,3.5250463821892395,0.5231910946196661,1,1,0.18552875695732837,3.339517625231911,3,36,0.5565862708719852,0.06679035250463822,1,0,0.0,0.5565862708719852,0,0,0.0,0.0,0,0,0.0,0.0,11,190,2.0408163265306123,0.3525046382189239,1,1,0.18552875695732837,1.8552875695732838,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,0.18552875695732837,1,0.18552875695732837,14,2.5974025974025974,True,False,-1.690844178199768,8.50669002532959,10.313889503479004,-1.841231346130371,24.41080665588379,10.17789363861084,-1.706243872642517
qwen3_4b/followup_triggers/baseline/18/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,18,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,321,24,24,0,0,0,0,321,1.0,0.01572327044025157,,2,23,0.6230529595015576,0.07165109034267912,1,0,0.0,0.6230529595015576,14,197,4.361370716510903,0.6137071651090342,1,2,0.6230529595015576,3.7383177570093458,7,89,2.1806853582554515,0.2772585669781931,1,1,0.3115264797507788,1.8691588785046729,0,0,0.0,0.0,0,0,0.0,0.0,1,12,0.3115264797507788,0.037383177570093455,1,0,0.0,0.3115264797507788,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,7,2.1806853582554515,True,False,-2.787379264831543,8.837125778198242,10.305809020996094,-2.137007713317871,21.726184844970703,10.094161033630371,-2.8316714763641357
qwen3_4b/followup_triggers/baseline/19/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,19,real,True,,True,,stop,gpt-4o-2024-08-06,No,Maybe,Yes,0,0,324,19,19,0,0,0,0,324,1.0,0.0031152647975077885,,1,49,0.30864197530864196,0.15123456790123457,1,0,0.0,0.30864197530864196,14,211,4.320987654320987,0.6512345679012346,1,0,0.0,4.320987654320987,2,27,0.6172839506172839,0.08333333333333333,1,0,0.0,0.6172839506172839,0,0,0.0,0.0,0,0,0.0,0.0,1,18,0.30864197530864196,0.05555555555555555,1,0,0.0,0.30864197530864196,1,19,0.30864197530864196,0.05864197530864197,1,0,0.0,0.30864197530864196,1,0.30864197530864196,0,0.0,1,0.30864197530864196,6,1.8518518518518519,True,False,-2.3638055324554443,6.85181188583374,11.938651084899902,-3.174907922744751,21.61840057373047,10.066254615783691,-2.3684279918670654
qwen3_4b/followup_triggers/baseline/19/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,19,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,557,38,38,0,0,0,0,557,1.0,0.03429602888086647,,1,34,0.17953321364452424,0.06104129263913824,1,0,0.0,0.17953321364452424,17,222,3.0520646319569122,0.3985637342908438,1,1,0.17953321364452424,2.872531418312388,11,167,1.9748653500897666,0.2998204667863555,1,0,0.0,1.9748653500897666,5,73,0.8976660682226212,0.1310592459605027,1,0,0.0,0.8976660682226212,3,42,0.5385996409335727,0.07540394973070018,1,0,0.0,0.5385996409335727,1,19,0.17953321364452424,0.03411131059245961,1,0,0.0,0.17953321364452424,2,0.3590664272890485,0,0.0,3,0.5385996409335727,10,1.7953321364452424,True,False,-3.9825541973114014,7.500691890716553,12.051725387573242,-2.545534133911133,19.834243774414062,12.514213562011719,-4.0304765701293945
qwen3_4b/followup_triggers/baseline/20/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,20,real,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,518,38,38,0,0,0,0,518,1.0,0.003883495145631022,,3,42,0.5791505791505791,0.08108108108108109,1,0,0.0,0.5791505791505791,28,371,5.405405405405405,0.7162162162162162,1,0,0.0,5.405405405405405,3,39,0.5791505791505791,0.07528957528957529,1,0,0.0,0.5791505791505791,0,0,0.0,0.0,0,0,0.0,0.0,4,66,0.7722007722007722,0.1274131274131274,1,0,0.0,0.7722007722007722,0,0,0.0,0.0,0,0,0.0,0.0,2,0.3861003861003861,0,0.0,2,0.3861003861003861,10,1.9305019305019304,True,False,-3.845521926879883,9.535576820373535,11.970425605773926,-2.1388649940490723,21.572914123535156,14.045510292053223,-3.9216089248657227
qwen3_4b/followup_triggers/baseline/20/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,20,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Maybe,No,0,0,391,26,26,0,0,0,0,391,1.0,0.02577319587628868,,2,42,0.5115089514066496,0.10741687979539642,1,0,0.0,0.5115089514066496,14,207,3.580562659846547,0.5294117647058824,1,4,1.0230179028132993,2.557544757033248,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10,142,2.557544757033248,0.3631713554987212,1,1,0.2557544757033248,2.3017902813299234,0,0,0.0,0.0,0,0,0.0,0.0,1,0.2557544757033248,0,0.0,1,0.2557544757033248,9,2.3017902813299234,True,False,-1.361968994140625,10.297687530517578,12.137472152709961,-2.3513379096984863,25.651212692260742,17.075735092163086,-1.3577847480773926
qwen3_4b/followup_triggers/baseline/21/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,21,real,True,,True,,stop,gpt-4o-2024-08-06,No,Maybe,No,0,0,741,44,44,0,0,0,0,741,1.0,0.13008130081300817,,1,25,0.1349527665317139,0.033738191632928474,1,0,0.0,0.1349527665317139,28,442,3.7786774628879893,0.5964912280701754,1,0,0.0,3.7786774628879893,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,13,232,1.7543859649122806,0.31309041835357626,1,2,0.2699055330634278,1.484480431848853,2,42,0.2699055330634278,0.05668016194331984,1,0,0.0,0.2699055330634278,2,0.2699055330634278,0,0.0,2,0.2699055330634278,17,2.294197031039136,True,False,-1.3769769668579102,10.833172798156738,11.417146682739258,-2.298684597015381,26.441247940063477,13.975817680358887,-1.4031280279159546
qwen3_4b/followup_triggers/baseline/21/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,21,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,607,41,41,0,0,0,0,603,0.9934102141680395,0.07947019867549665,,1,36,0.16474464579901152,0.05970149253731343,1,0,0.0,0.16474464579901152,16,191,2.6359143327841843,0.3167495854063018,1,1,0.16474464579901152,2.471169686985173,13,181,2.1416803953871497,0.30016583747927034,1,1,0.16474464579901152,1.9769357495881383,8,150,1.3179571663920921,0.24875621890547264,1,0,0.0,1.3179571663920921,2,41,0.32948929159802304,0.06799336650082918,1,1,0.16474464579901152,0.16474464579901152,1,4,0.16474464579901152,0.006633499170812604,1,0,0.0,0.16474464579901152,1,0.16474464579901152,0,0.0,1,0.16474464579901152,6,0.9884678747940692,True,False,-3.6200790405273438,10.943364143371582,11.421249389648438,-3.1808483600616455,17.558549880981445,7.8224616050720215,-3.669471502304077
qwen3_4b/followup_triggers/baseline/22/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,22,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,555,34,34,0,0,0,0,555,1.0,0.023550724637681153,,3,46,0.5405405405405406,0.08288288288288288,1,0,0.0,0.5405405405405406,19,294,3.4234234234234235,0.5297297297297298,1,0,0.0,3.4234234234234235,6,91,1.0810810810810811,0.16396396396396395,1,1,0.18018018018018017,0.9009009009009009,1,19,0.18018018018018017,0.03423423423423423,1,0,0.0,0.18018018018018017,5,105,0.9009009009009009,0.1891891891891892,1,0,0.0,0.9009009009009009,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1,0.18018018018018017,10,1.8018018018018018,True,False,-4.038398742675781,8.951129913330078,11.6760892868042,-2.4164791107177734,20.755891799926758,13.564516067504883,-4.040773868560791
qwen3_4b/followup_triggers/baseline/22/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,22,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,386,22,22,0,0,0,0,386,1.0,0.007832898172323799,,1,24,0.25906735751295334,0.06217616580310881,1,0,0.0,0.25906735751295334,11,182,2.849740932642487,0.47150259067357514,1,0,0.0,2.849740932642487,8,132,2.0725388601036268,0.34196891191709844,1,0,0.0,2.0725388601036268,1,34,0.25906735751295334,0.08808290155440414,1,0,0.0,0.25906735751295334,1,14,0.25906735751295334,0.03626943005181347,1,0,0.0,0.25906735751295334,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,2,0.5181347150259067,7,1.8134715025906736,True,False,-3.878455400466919,9.360164642333984,11.914421081542969,-2.9179506301879883,18.917652130126953,8.828839302062988,-3.876194477081299
qwen3_4b/followup_triggers/baseline/23/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,23,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,426,23,23,0,0,0,0,426,1.0,0.007092198581560294,,1,52,0.2347417840375587,0.12206572769953052,1,0,0.0,0.2347417840375587,9,167,2.112676056338028,0.392018779342723,1,0,0.0,2.112676056338028,7,104,1.6431924882629108,0.24413145539906103,1,0,0.0,1.6431924882629108,5,91,1.1737089201877935,0.2136150234741784,1,0,0.0,1.1737089201877935,1,12,0.2347417840375587,0.028169014084507043,1,0,0.0,0.2347417840375587,0,0,0.0,0.0,0,0,0.0,0.0,1,0.2347417840375587,0,0.0,1,0.2347417840375587,5,1.1737089201877935,True,False,-4.4905104637146,10.074228286743164,10.775973320007324,-1.4948577880859375,18.949493408203125,8.385584831237793,-3.4448201656341553
qwen3_4b/followup_triggers/baseline/23/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,23,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,499,33,33,0,0,0,0,499,1.0,0.01814516129032262,,1,59,0.20040080160320642,0.11823647294589178,1,0,0.0,0.20040080160320642,21,285,4.208416833667335,0.5711422845691383,1,0,0.0,4.208416833667335,5,61,1.002004008016032,0.12224448897795591,1,0,0.0,1.002004008016032,5,73,1.002004008016032,0.1462925851703407,1,0,0.0,1.002004008016032,1,21,0.20040080160320642,0.04208416833667335,1,0,0.0,0.20040080160320642,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,5,1.002004008016032,True,False,-4.6151442527771,10.58985710144043,11.011970520019531,-1.586850643157959,17.544557571411133,13.119925498962402,-4.620012283325195
qwen3_4b/followup_triggers/baseline/24/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,24,real,True,,True,,stop,gpt-4o-2024-08-06,No,Maybe,Yes,0,0,618,41,41,0,0,0,0,618,1.0,0.05691056910569103,,1,43,0.16181229773462782,0.06957928802588997,1,0,0.0,0.16181229773462782,20,276,3.236245954692557,0.44660194174757284,1,0,0.0,3.236245954692557,11,173,1.779935275080906,0.27993527508090615,1,0,0.0,1.779935275080906,5,59,0.8090614886731392,0.09546925566343042,1,0,0.0,0.8090614886731392,1,8,0.16181229773462782,0.012944983818770227,1,0,0.0,0.16181229773462782,3,59,0.4854368932038835,0.09546925566343042,1,0,0.0,0.4854368932038835,3,0.4854368932038835,0,0.0,3,0.4854368932038835,15,2.4271844660194173,True,False,-3.6176071166992188,8.111434936523438,11.24181842803955,-2.6917433738708496,20.79198455810547,8.629526138305664,-3.6450178623199463
qwen3_4b/followup_triggers/baseline/24/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,24,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,476,38,38,0,0,0,0,469,0.9852941176470589,0.025369978858350906,,4,45,0.8403361344537815,0.09594882729211088,1,0,0.0,0.8403361344537815,25,304,5.2521008403361344,0.6481876332622601,1,2,0.42016806722689076,4.831932773109243,3,49,0.6302521008403361,0.1044776119402985,1,1,0.21008403361344538,0.42016806722689076,4,39,0.8403361344537815,0.08315565031982942,1,0,0.0,0.8403361344537815,0,0,0.0,0.0,0,0,0.0,0.0,2,32,0.42016806722689076,0.06823027718550106,1,1,0.21008403361344538,0.21008403361344538,2,0.42016806722689076,0,0.0,2,0.42016806722689076,7,1.4705882352941178,True,False,-4.570757865905762,8.250425338745117,11.297043800354004,-2.3621604442596436,21.44343376159668,13.63919734954834,-4.595346450805664
qwen3_4b/followup_triggers/baseline/25/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,25,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,322,24,24,0,0,0,0,314,0.9751552795031055,0.0,,1,32,0.3105590062111801,0.10191082802547771,1,0,0.0,0.3105590062111801,6,72,1.8633540372670807,0.22929936305732485,1,0,0.0,1.8633540372670807,15,165,4.658385093167702,0.5254777070063694,1,0,0.0,4.658385093167702,0,0,0.0,0.0,0,0,0.0,0.0,1,18,0.3105590062111801,0.05732484076433121,1,1,0.3105590062111801,0.0,1,27,0.3105590062111801,0.08598726114649681,1,0,0.0,0.3105590062111801,1,0.3105590062111801,0,0.0,1,0.3105590062111801,4,1.2422360248447204,True,False,-5.946439743041992,8.238290786743164,10.110011100769043,-3.3052260875701904,18.361690521240234,14.025222778320312,-6.096876621246338
qwen3_4b/followup_triggers/baseline/25/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,25,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,359,25,25,0,0,0,0,359,1.0,0.0,,2,58,0.5571030640668524,0.1615598885793872,1,0,0.0,0.5571030640668524,8,107,2.2284122562674096,0.298050139275766,1,0,0.0,2.2284122562674096,13,158,3.6211699164345403,0.4401114206128134,1,0,0.0,3.6211699164345403,0,0,0.0,0.0,0,0,0.0,0.0,1,22,0.2785515320334262,0.06128133704735376,1,0,0.0,0.2785515320334262,1,14,0.2785515320334262,0.03899721448467967,1,0,0.0,0.2785515320334262,1,0.2785515320334262,0,0.0,1,0.2785515320334262,4,1.1142061281337048,True,False,-4.3733391761779785,9.030255317687988,10.718499183654785,-3.1694846153259277,17.50994300842285,7.196660995483398,-4.411403656005859
qwen3_4b/followup_triggers/baseline/26/real,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,26,real,True,,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,No,0,0,168,12,12,0,0,0,0,168,1.0,0.0,,1,37,0.5952380952380952,0.22023809523809523,1,0,0.0,0.5952380952380952,6,75,3.5714285714285716,0.44642857142857145,1,1,0.5952380952380952,2.9761904761904763,4,49,2.380952380952381,0.2916666666666667,1,0,0.0,2.380952380952381,0,0,0.0,0.0,0,0,0.0,0.0,1,7,0.5952380952380952,0.041666666666666664,1,0,0.0,0.5952380952380952,0,0,0.0,0.0,0,0,0.0,0.0,1,0.5952380952380952,0,0.0,1,0.5952380952380952,5,2.9761904761904763,True,False,-1.4820976257324219,8.976408004760742,11.688309669494629,-1.5172815322875977,22.35413932800293,10.542037963867188,-1.4112799167633057
qwen3_4b/followup_triggers/baseline/26/hypothetical,qwen3_4b,followup_triggers,baseline,0.0,True,none,0.0,26,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,538,37,37,0,0,0,0,521,0.9684014869888475,0.01869158878504673,,2,31,0.37174721189591076,0.05950095969289827,1,0,0.0,0.37174721189591076,18,265,3.345724907063197,0.508637236084453,1,0,0.0,3.345724907063197,10,144,1.858736059479554,0.2763915547024952,1,1,0.18587360594795538,1.6728624535315986,6,68,1.1152416356877324,0.13051823416506717,1,0,0.0,1.1152416356877324,1,13,0.18587360594795538,0.02495201535508637,1,0,0.0,0.18587360594795538,0,0,0.0,0.0,0,0,0.0,0.0,1,0.18587360594795538,0,0.0,1,0.18587360594795538,9,1.6728624535315986,True,False,-4.536694526672363,9.225115776062012,11.366101264953613,-1.6105388402938843,20.547056198120117,13.663725852966309,-4.530329704284668
